cliente_id,idade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo,metodo_pagamento,dispositivo_principal,churn,previsao_churn,probabilidade
CLI00879,72.0,44.0,Premium,39.9,93,145,7.0,2.4,,TV,1,Vai cancelar,0.6
CLI00880,22.0,1.0,basico,19.9,30,122,2.0,2.5,PIX,mobile,1,Vai cancelar,0.9
CLI00881,65.0,55.0,Básico,19.9,47,127,7.0,2.7,PIX,TV,0,Vai cancelar,0.6
CLI00882,52.0,12.0,basico,19.9,19,141,9.0,4.1,Cartão de Crédito,Mobile,1,Vai continuar,0.2
CLI00883,43.0,13.0,Básico,19.9,96,58,4.0,1.2,,Mobile,0,Vai cancelar,0.6
CLI00884,34.0,24.0,Padrão,29.9,67,151,6.0,2.9,Cartão de Crédito,Mobile,0,Vai cancelar,0.6
CLI00885,74.0,42.0,Básico,19.9,21,75,7.0,1.3,Débito,Mobile,1,Vai cancelar,0.6
CLI00886,,36.0,basico,19.9,76,160,,4.9,,mobile,1,Vai continuar,0.2
CLI00887,19.0,4.0,PREMIUM,39.9,31,77,8.0,4.4,PIX,Desktop,0,Vai continuar,0.5
CLI00888,27.0,51.0,basico,19.9,37,150,5.0,0.7,Débito,Mobile,0,Vai cancelar,0.6
CLI00889,48.0,4.0,Padrão,29.9,3,12,4.0,4.0,,Desktop,1,Vai continuar,0.5
CLI00890,30.0,36.0,PREMIUM,39.9,86,50,1.0,0.4,Débito,mobile,0,Vai cancelar,0.6
CLI00891,59.0,44.0,basico,19.9,9,186,6.0,2.7,,Tablet,0,Vai cancelar,0.6
CLI00892,29.0,15.0,Padrão,29.9,36,91,3.0,4.1,PIX,Desktop,1,Vai continuar,0.2
CLI00893,58.0,14.0,PREMIUM,39.9,66,167,3.0,4.2,PIX,Mobile,0,Vai continuar,0.2
CLI00894,72.0,56.0,basico,19.9,27,148,8.0,3.0,Boleto,mobile,0,Vai continuar,0.2
CLI00895,32.0,16.0,Básico,19.9,14,31,5.0,4.5,Cartão de Crédito,tv,1,Vai continuar,0.2
CLI00896,76.0,32.0,PREMIUM,39.9,62,111,5.0,4.3,Débito,Desktop,0,Vai continuar,0.2
CLI00897,47.0,54.0,basico,19.9,30,173,1.0,3.7,Boleto,Desktop,0,Vai continuar,0.2
CLI00898,56.0,20.0,Básico,19.9,80,170,7.0,4.6,PIX,mobile,0,Vai continuar,0.2
CLI00899,44.0,58.0,basico,19.9,47,130,2.0,1.8,,Desktop,0,Vai cancelar,0.6
CLI00900,64.0,7.0,PREMIUM,39.9,75,15,7.0,5.0,Cartão de Crédito,mobile,1,Vai continuar,0.2
CLI00901,51.0,22.0,basico,19.9,50,48,0.0,0.2,Cartão de Crédito,tv,0,Vai cancelar,0.6
CLI00902,43.0,9.0,PREMIUM,39.9,54,90,8.0,2.7,,Mobile,0,Vai cancelar,0.6
CLI00903,38.0,53.0,Padrão,29.9,33,96,6.0,2.3,Boleto,Desktop,1,Vai cancelar,0.6
CLI00904,70.0,46.0,Padrão,29.9,35,93,3.0,1.3,PIX,Tablet,0,Vai cancelar,0.6
CLI00905,68.0,40.0,Padrão,29.9,60,35,3.0,3.0,Boleto,Desktop,0,Vai continuar,0.2
CLI00906,45.0,24.0,basico,19.9,36,183,6.0,3.2,PIX,Mobile,0,Vai continuar,0.2
CLI00907,28.0,13.0,Básico,19.9,52,46,9.0,0.2,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI00908,38.0,4.0,basico,19.9,70,55,3.0,1.6,,tv,0,Vai cancelar,0.9
CLI00909,37.0,39.0,Básico,19.9,68,129,6.0,3.6,PIX,Desktop,0,Vai continuar,0.2
CLI00910,36.0,56.0,Padrão,29.9,87,185,5.0,2.4,Cartão de Crédito,Tablet,1,Vai cancelar,0.6
CLI00911,51.0,18.0,PREMIUM,39.9,97,56,4.0,2.7,Débito,Tablet,0,Vai cancelar,0.6
CLI00912,63.0,49.0,PREMIUM,39.9,60,186,,1.1,,Desktop,1,Vai cancelar,0.6
CLI00913,69.0,30.0,Padrão,29.9,52,160,5.0,0.3,Credito,tv,1,Vai cancelar,0.6
CLI00914,38.0,52.0,Básico,19.9,75,35,8.0,3.5,Credito,tv,0,Vai continuar,0.2
CLI00915,31.0,52.0,Básico,19.9,62,10,1.0,0.1,Credito,Mobile,0,Vai cancelar,0.6
CLI00916,22.0,27.0,Padrão,29.9,17,110,1.0,3.3,,Desktop,0,Vai continuar,0.2
CLI00917,26.0,17.0,basico,19.9,86,76,0.0,2.5,Débito,Desktop,0,Vai cancelar,0.6
CLI00918,61.0,53.0,Premium,39.9,78,82,0.0,4.5,Débito,TV,0,Vai continuar,0.2
CLI00919,57.0,26.0,Padrão,29.9,16,78,5.0,1.6,Credito,TV,0,Vai cancelar,0.6
CLI00920,41.0,38.0,Básico,19.9,70,118,1.0,0.2,Credito,Desktop,0,Vai cancelar,0.6
CLI00921,33.0,4.0,Premium,39.9,96,165,0.0,3.7,,mobile,0,Vai continuar,0.5
CLI00922,34.0,19.0,Padrão,29.9,52,62,5.0,4.6,Cartão de Crédito,tv,1,Vai continuar,0.2
CLI00923,75.0,40.0,Padrão,29.9,39,30,6.0,0.6,,mobile,1,Vai cancelar,0.6
CLI00924,38.0,37.0,Premium,39.9,58,25,1.0,1.5,Credito,Mobile,0,Vai cancelar,0.6
CLI00925,54.0,20.0,Padrão,29.9,34,14,6.0,4.1,Débito,Desktop,0,Vai continuar,0.2
CLI00926,43.0,34.0,basico,19.9,61,47,6.0,3.2,Débito,Mobile,0,Vai continuar,0.2
CLI00927,43.0,10.0,Premium,,89,44,,2.3,Débito,Mobile,0,Vai cancelar,0.6
CLI00928,58.0,,basico,19.9,29,34,,5.0,Credito,TV,0,Vai continuar,0.2
CLI00929,45.0,1.0,Premium,39.9,87,31,8.0,3.0,,Desktop,0,Vai continuar,0.5
CLI00930,20.0,3.0,PREMIUM,39.9,34,127,5.0,2.3,PIX,tv,0,Vai cancelar,0.9
CLI00931,75.0,11.0,basico,19.9,98,36,2.0,2.8,Boleto,Mobile,0,Vai cancelar,0.6
CLI00932,48.0,10.0,basico,19.9,91,146,4.0,1.6,Débito,tv,0,Vai cancelar,0.6
CLI00933,65.0,42.0,Básico,19.9,84,15,2.0,2.9,Boleto,Mobile,1,Vai cancelar,0.6
CLI00934,27.0,18.0,Padrão,29.9,91,131,4.0,1.5,Boleto,mobile,1,Vai cancelar,0.6
CLI00935,42.0,44.0,basico,19.9,55,143,9.0,4.1,PIX,Tablet,0,Vai continuar,0.2
CLI00936,56.0,4.0,PREMIUM,39.9,39,105,8.0,1.5,PIX,tv,0,Vai cancelar,0.9
CLI00937,61.0,54.0,Básico,19.9,63,120,9.0,1.3,PIX,TV,1,Vai cancelar,0.6
CLI00938,47.0,24.0,Premium,39.9,20,124,5.0,1.4,Cartão de Crédito,mobile,0,Vai cancelar,0.6
CLI00939,32.0,57.0,Básico,19.9,39,132,8.0,3.8,Débito,Tablet,0,Vai continuar,0.2
CLI00940,51.0,16.0,Padrão,29.9,16,88,5.0,3.4,PIX,mobile,0,Vai continuar,0.2
CLI00941,23.0,26.0,basico,19.9,24,61,6.0,3.1,,TV,0,Vai continuar,0.2
CLI00942,46.0,31.0,Básico,19.9,40,142,5.0,0.5,Credito,Mobile,1,Vai cancelar,0.6
CLI00943,59.0,22.0,Básico,19.9,6,187,0.0,0.1,Credito,Desktop,0,Vai cancelar,0.6
CLI00944,65.0,39.0,basico,19.9,78,169,8.0,4.3,Débito,tv,1,Vai continuar,0.2
CLI00945,40.0,36.0,Premium,39.9,26,91,5.0,0.2,Cartão de Crédito,Tablet,0,Vai cancelar,0.6
CLI00946,58.0,12.0,Básico,19.9,30,73,4.0,1.3,Credito,Tablet,0,Vai cancelar,0.6
CLI00947,66.0,28.0,Básico,19.9,57,19,2.0,3.0,,mobile,1,Vai continuar,0.2
CLI00948,41.0,16.0,Padrão,29.9,87,19,5.0,0.5,Boleto,Mobile,1,Vai cancelar,0.6
CLI00949,32.0,13.0,PREMIUM,39.9,3,31,0.0,5.0,PIX,Tablet,0,Vai continuar,0.2
CLI00950,47.0,57.0,PREMIUM,39.9,7,17,9.0,3.1,PIX,Mobile,0,Vai continuar,0.2
CLI00951,29.0,17.0,Premium,39.9,81,159,3.0,4.5,Credito,Desktop,0,Vai continuar,0.2
CLI00952,67.0,1.0,PREMIUM,39.9,23,117,3.0,3.1,Débito,Mobile,1,Vai continuar,0.5
CLI00953,50.0,14.0,Premium,39.9,51,185,0.0,3.5,Credito,Mobile,0,Vai continuar,0.2
CLI00954,71.0,3.0,Básico,19.9,31,147,8.0,0.7,Boleto,Desktop,1,Vai cancelar,0.9
CLI00955,67.0,41.0,basico,19.9,45,53,5.0,3.7,Débito,Tablet,1,Vai continuar,0.2
CLI00956,77.0,25.0,Padrão,29.9,71,93,4.0,1.4,,TV,0,Vai cancelar,0.6
CLI00957,61.0,35.0,basico,19.9,43,11,2.0,0.4,,mobile,1,Vai cancelar,0.6
CLI00958,41.0,49.0,PREMIUM,39.9,38,16,4.0,4.0,PIX,tv,0,Vai continuar,0.2
CLI00959,33.0,21.0,PREMIUM,,95,21,9.0,3.5,PIX,tv,1,Vai continuar,0.2
CLI00960,18.0,56.0,PREMIUM,39.9,27,156,9.0,1.4,PIX,Mobile,0,Vai cancelar,0.6
CLI00961,70.0,13.0,PREMIUM,39.9,65,174,5.0,0.2,Débito,Mobile,1,Vai cancelar,0.6
CLI00962,23.0,24.0,Básico,19.9,75,49,4.0,0.0,Boleto,Mobile,1,Vai cancelar,0.6
CLI00963,24.0,35.0,Básico,19.9,10,155,9.0,1.0,Credito,Desktop,0,Vai cancelar,0.6
CLI00964,63.0,29.0,Básico,19.9,97,142,4.0,1.9,Débito,tv,1,Vai cancelar,0.6
CLI00965,59.0,53.0,Padrão,29.9,48,80,5.0,1.2,,TV,0,Vai cancelar,0.6
CLI00966,22.0,50.0,Padrão,29.9,4,28,3.0,0.7,,TV,1,Vai cancelar,0.6
CLI00967,46.0,34.0,Padrão,29.9,33,121,8.0,0.9,,tv,0,Vai cancelar,0.6
CLI00968,62.0,10.0,PREMIUM,39.9,79,58,8.0,5.0,Credito,tv,0,Vai continuar,0.2
CLI00969,53.0,4.0,Padrão,29.9,92,127,9.0,0.3,,Desktop,1,Vai cancelar,0.9
CLI00970,23.0,49.0,Padrão,29.9,11,188,9.0,2.3,Boleto,TV,0,Vai cancelar,0.6
CLI00971,20.0,34.0,Premium,39.9,65,80,4.0,1.7,Credito,mobile,0,Vai cancelar,0.6
CLI00972,76.0,50.0,Básico,19.9,29,96,2.0,3.2,PIX,tv,0,Vai continuar,0.2
CLI00973,33.0,39.0,Básico,19.9,35,50,7.0,2.6,Boleto,Tablet,1,Vai cancelar,0.6
CLI00974,70.0,36.0,basico,19.9,53,130,6.0,3.7,Cartão de Crédito,Mobile,1,Vai continuar,0.2
CLI00975,52.0,18.0,Básico,19.9,76,141,0.0,4.4,Cartão de Crédito,Mobile,1,Vai continuar,0.2
CLI00976,56.0,23.0,Premium,39.9,52,123,2.0,3.7,PIX,Desktop,0,Vai continuar,0.2
CLI00977,59.0,37.0,Padrão,29.9,22,45,4.0,2.4,Débito,Tablet,1,Vai cancelar,0.6
CLI00978,62.0,26.0,Básico,19.9,94,153,2.0,0.4,Credito,TV,1,Vai cancelar,0.6
CLI00979,70.0,53.0,Premium,39.9,11,111,8.0,1.1,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI00980,21.0,10.0,PREMIUM,39.9,85,118,9.0,4.8,Débito,mobile,0,Vai continuar,0.2
CLI00981,65.0,32.0,Básico,19.9,51,76,4.0,3.6,Boleto,Mobile,1,Vai continuar,0.2
CLI00982,72.0,21.0,Básico,19.9,63,79,0.0,4.2,Credito,mobile,0,Vai continuar,0.2
CLI00983,42.0,8.0,Premium,39.9,6,177,9.0,4.0,Cartão de Crédito,Tablet,1,Vai continuar,0.2
CLI00984,49.0,27.0,Básico,19.9,43,79,2.0,2.8,Credito,Desktop,1,Vai cancelar,0.6
CLI00985,47.0,2.0,Básico,19.9,41,38,0.0,0.1,Credito,Tablet,1,Vai cancelar,0.9
CLI00986,,,basico,19.9,89,86,3.0,1.8,Credito,Desktop,0,Vai cancelar,0.6
CLI00987,67.0,9.0,Padrão,29.9,4,156,8.0,1.9,Débito,Mobile,1,Vai cancelar,0.6
CLI00988,51.0,12.0,Básico,19.9,50,47,3.0,3.5,Boleto,mobile,1,Vai continuar,0.2
CLI00989,74.0,19.0,PREMIUM,39.9,38,131,9.0,1.5,,Tablet,0,Vai cancelar,0.6
CLI00990,51.0,44.0,Padrão,29.9,4,76,6.0,0.4,Boleto,tv,0,Vai cancelar,0.6
CLI00991,24.0,22.0,Padrão,29.9,91,20,0.0,4.4,Credito,Desktop,0,Vai continuar,0.2
CLI00992,29.0,35.0,basico,19.9,54,139,3.0,1.6,Débito,Mobile,1,Vai cancelar,0.6
CLI00993,56.0,19.0,Premium,39.9,75,35,3.0,1.1,Boleto,Desktop,0,Vai cancelar,0.6
CLI00994,27.0,12.0,Básico,19.9,88,142,3.0,1.1,Boleto,Desktop,0,Vai cancelar,0.6
CLI00995,70.0,,Premium,39.9,47,92,2.0,1.4,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI00996,53.0,16.0,Premium,39.9,61,35,8.0,0.6,Credito,tv,1,Vai cancelar,0.6
CLI00997,64.0,33.0,Padrão,29.9,71,138,9.0,0.0,Débito,Desktop,1,Vai cancelar,0.6
CLI00998,23.0,2.0,Premium,39.9,69,148,6.0,4.3,Débito,Tablet,1,Vai continuar,0.5
CLI00999,55.0,5.0,Básico,19.9,56,161,4.0,0.1,PIX,Tablet,1,Vai cancelar,0.9
CLI01000,57.0,60.0,Padrão,29.9,70,106,0.0,3.3,PIX,Mobile,0,Vai continuar,0.2
CLI01001,20.0,43.0,Premium,39.9,54,97,6.0,1.3,Débito,Desktop,0,Vai cancelar,0.6
CLI01002,21.0,41.0,Básico,19.9,36,78,8.0,2.3,Credito,Tablet,1,Vai cancelar,0.6
CLI01003,69.0,51.0,Padrão,29.9,38,139,5.0,2.0,Credito,TV,1,Vai cancelar,0.6
CLI01004,73.0,56.0,PREMIUM,39.9,99,177,6.0,2.2,Débito,Mobile,0,Vai cancelar,0.6
CLI01005,60.0,44.0,Básico,19.9,74,160,4.0,1.2,PIX,TV,1,Vai cancelar,0.6
CLI01006,61.0,20.0,Padrão,29.9,78,113,7.0,4.3,,Desktop,1,Vai continuar,0.2
CLI01007,,,Padrão,29.9,69,58,0.0,2.8,PIX,Desktop,0,Vai cancelar,0.6
CLI01008,58.0,12.0,PREMIUM,39.9,61,49,0.0,3.0,Credito,Tablet,0,Vai continuar,0.2
CLI01009,37.0,47.0,Premium,39.9,13,88,5.0,1.6,Boleto,Desktop,1,Vai cancelar,0.6
CLI01010,58.0,16.0,basico,19.9,90,75,5.0,4.7,Cartão de Crédito,tv,0,Vai continuar,0.2
CLI01011,31.0,46.0,Premium,39.9,57,120,1.0,4.5,PIX,mobile,0,Vai continuar,0.2
CLI01012,70.0,59.0,Premium,39.9,65,134,8.0,0.9,Credito,Mobile,1,Vai cancelar,0.6
CLI01013,76.0,24.0,PREMIUM,39.9,34,165,8.0,1.1,Débito,mobile,0,Vai cancelar,0.6
CLI01014,64.0,37.0,basico,19.9,9,55,5.0,1.9,,Desktop,0,Vai cancelar,0.6
CLI01015,65.0,6.0,PREMIUM,39.9,26,54,2.0,4.3,Débito,Mobile,0,Vai continuar,0.2
CLI01016,55.0,5.0,PREMIUM,39.9,20,103,5.0,0.0,Boleto,Mobile,1,Vai cancelar,0.9
CLI01017,77.0,45.0,Premium,39.9,83,27,9.0,2.0,Credito,tv,1,Vai cancelar,0.6
CLI01018,41.0,19.0,PREMIUM,39.9,88,29,4.0,3.9,PIX,Desktop,0,Vai continuar,0.2
CLI01019,21.0,19.0,PREMIUM,39.9,78,169,4.0,1.8,,Mobile,1,Vai cancelar,0.6
CLI01020,25.0,22.0,PREMIUM,39.9,50,175,2.0,1.6,PIX,Desktop,0,Vai cancelar,0.6
CLI01021,47.0,30.0,Básico,19.9,10,130,5.0,4.8,Débito,Mobile,1,Vai continuar,0.2
CLI01022,73.0,53.0,Básico,19.9,80,115,5.0,0.2,Credito,tv,0,Vai cancelar,0.6
CLI01023,27.0,40.0,PREMIUM,39.9,9,100,6.0,3.8,,mobile,0,Vai continuar,0.2
CLI01024,19.0,59.0,Básico,19.9,20,52,2.0,3.5,Cartão de Crédito,mobile,0,Vai continuar,0.2
CLI01025,65.0,28.0,Padrão,29.9,93,166,5.0,0.1,Cartão de Crédito,Mobile,1,Vai cancelar,0.6
CLI01026,20.0,10.0,basico,19.9,65,66,9.0,5.0,PIX,Mobile,1,Vai continuar,0.2
CLI01027,29.0,1.0,PREMIUM,39.9,9,53,8.0,0.7,,Desktop,1,Vai cancelar,0.9
CLI01028,48.0,58.0,basico,19.9,90,131,8.0,3.1,PIX,Mobile,1,Vai continuar,0.2
CLI01029,64.0,22.0,Básico,19.9,50,28,4.0,4.6,Boleto,Mobile,1,Vai continuar,0.2
CLI01030,49.0,21.0,Básico,19.9,21,49,7.0,1.1,Credito,Tablet,0,Vai cancelar,0.6
CLI01031,30.0,14.0,Premium,39.9,23,21,7.0,4.9,Boleto,mobile,0,Vai continuar,0.2
CLI01032,29.0,45.0,basico,19.9,37,180,2.0,1.4,Débito,TV,0,Vai cancelar,0.6
CLI01033,71.0,24.0,Básico,19.9,57,123,0.0,0.8,Boleto,Mobile,1,Vai cancelar,0.6
CLI01034,20.0,11.0,Premium,39.9,99,156,5.0,1.0,Credito,TV,0,Vai cancelar,0.6
CLI01035,25.0,36.0,Básico,19.9,19,121,7.0,2.2,Boleto,Mobile,1,Vai cancelar,0.6
CLI01036,42.0,42.0,PREMIUM,39.9,2,38,6.0,4.6,Boleto,tv,0,Vai continuar,0.2
CLI01037,28.0,11.0,Padrão,29.9,71,167,4.0,0.8,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI01038,,21.0,PREMIUM,39.9,62,115,,3.4,Credito,Mobile,1,Vai continuar,0.2
CLI01039,28.0,48.0,PREMIUM,39.9,1,70,5.0,4.8,PIX,Desktop,1,Vai continuar,0.2
CLI01040,20.0,8.0,Premium,39.9,37,162,1.0,2.0,PIX,tv,0,Vai cancelar,0.6
CLI01041,27.0,11.0,basico,19.9,41,93,5.0,2.0,PIX,Desktop,1,Vai cancelar,0.6
CLI01042,55.0,27.0,PREMIUM,39.9,23,122,6.0,1.3,Boleto,TV,0,Vai cancelar,0.6
CLI01043,38.0,2.0,PREMIUM,39.9,98,29,3.0,4.0,Boleto,Mobile,0,Vai continuar,0.5
CLI01044,68.0,4.0,PREMIUM,39.9,99,89,6.0,2.1,Débito,Mobile,1,Vai cancelar,0.9
CLI01045,60.0,18.0,Premium,39.9,71,129,0.0,1.7,Credito,Mobile,0,Vai cancelar,0.6
CLI01046,33.0,34.0,Premium,39.9,90,28,6.0,2.5,Boleto,Tablet,1,Vai cancelar,0.6
CLI01047,33.0,31.0,Premium,39.9,78,144,6.0,2.0,PIX,tv,0,Vai cancelar,0.6
CLI01048,54.0,4.0,Básico,19.9,34,151,8.0,2.1,Credito,Mobile,0,Vai cancelar,0.9
CLI01049,38.0,24.0,Premium,39.9,81,36,4.0,0.6,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI01050,61.0,18.0,PREMIUM,39.9,49,115,5.0,2.3,,Desktop,1,Vai cancelar,0.6
CLI01051,52.0,16.0,Básico,19.9,41,24,3.0,4.6,PIX,tv,0,Vai continuar,0.2
CLI01052,41.0,42.0,Padrão,29.9,77,107,3.0,4.3,Cartão de Crédito,Mobile,0,Vai continuar,0.2
CLI01053,76.0,9.0,basico,19.9,36,169,8.0,2.0,Cartão de Crédito,tv,1,Vai cancelar,0.6
CLI01054,38.0,53.0,Padrão,29.9,84,172,1.0,3.0,Cartão de Crédito,Mobile,0,Vai continuar,0.2
CLI01055,52.0,37.0,basico,19.9,63,100,5.0,1.4,Débito,Desktop,1,Vai cancelar,0.6
CLI01056,60.0,52.0,Básico,19.9,21,103,7.0,1.7,Boleto,mobile,0,Vai cancelar,0.6
CLI01057,77.0,49.0,Básico,19.9,12,11,5.0,3.2,Credito,tv,0,Vai continuar,0.2
CLI01058,25.0,32.0,Básico,19.9,69,104,6.0,0.7,Boleto,TV,0,Vai cancelar,0.6
CLI01059,35.0,56.0,Premium,39.9,92,178,3.0,1.1,PIX,mobile,1,Vai cancelar,0.6
CLI01060,45.0,10.0,basico,19.9,31,93,5.0,2.8,,Mobile,1,Vai cancelar,0.6
CLI01061,45.0,54.0,PREMIUM,39.9,94,100,5.0,2.3,,Desktop,0,Vai cancelar,0.6
CLI01062,60.0,15.0,basico,19.9,5,130,0.0,4.3,PIX,tv,0,Vai continuar,0.2
CLI01063,23.0,28.0,PREMIUM,39.9,79,73,3.0,2.1,,Desktop,0,Vai cancelar,0.6
CLI01064,41.0,1.0,Premium,39.9,73,133,4.0,2.0,Débito,tv,1,Vai cancelar,0.9
CLI01065,61.0,60.0,Básico,19.9,87,74,7.0,2.7,Credito,mobile,1,Vai cancelar,0.6
CLI01066,26.0,22.0,Padrão,29.9,50,160,9.0,2.8,,tv,1,Vai cancelar,0.6
CLI01067,28.0,16.0,PREMIUM,39.9,5,17,0.0,2.3,Boleto,Desktop,1,Vai cancelar,0.6
CLI01068,59.0,21.0,basico,19.9,47,39,5.0,1.0,,Desktop,0,Vai cancelar,0.6
CLI01069,76.0,,basico,19.9,63,188,,0.7,Cartão de Crédito,Desktop,0,Vai cancelar,0.6
CLI01070,70.0,9.0,Premium,39.9,80,15,3.0,4.1,Cartão de Crédito,tv,0,Vai continuar,0.2
CLI01071,44.0,1.0,Premium,39.9,32,15,8.0,4.1,,mobile,1,Vai continuar,0.5
CLI01072,52.0,16.0,Premium,39.9,7,184,4.0,0.3,PIX,Tablet,0,Vai cancelar,0.6
CLI01073,35.0,3.0,Premium,39.9,5,159,9.0,3.5,Boleto,tv,1,Vai continuar,0.5
CLI01074,76.0,2.0,Básico,19.9,65,149,6.0,4.0,Boleto,mobile,0,Vai continuar,0.5
CLI01075,63.0,3.0,Padrão,29.9,4,120,3.0,1.5,Cartão de Crédito,tv,1,Vai cancelar,0.9
CLI01076,39.0,12.0,basico,19.9,51,144,7.0,1.0,Boleto,Mobile,0,Vai cancelar,0.6
CLI01077,44.0,36.0,Básico,19.9,50,128,7.0,1.0,,tv,0,Vai cancelar,0.6
CLI01078,39.0,,basico,19.9,76,44,3.0,4.4,Débito,TV,0,Vai continuar,0.2
CLI01079,35.0,2.0,Premium,39.9,54,67,8.0,0.4,Credito,Tablet,0,Vai cancelar,0.9
CLI01080,29.0,42.0,Básico,,97,110,6.0,1.6,Cartão de Crédito,tv,0,Vai cancelar,0.6
CLI01081,63.0,45.0,PREMIUM,39.9,7,146,9.0,3.9,Credito,TV,1,Vai continuar,0.2
CLI01082,43.0,18.0,Premium,39.9,75,186,1.0,1.4,,tv,0,Vai cancelar,0.6
CLI01083,69.0,31.0,Básico,19.9,38,122,7.0,2.4,Boleto,Desktop,0,Vai cancelar,0.6
CLI01084,58.0,24.0,basico,19.9,98,160,6.0,0.8,Débito,Tablet,0,Vai cancelar,0.6
CLI01085,,56.0,PREMIUM,39.9,21,189,5.0,0.8,Credito,Tablet,1,Vai cancelar,0.6
CLI01086,41.0,22.0,basico,19.9,59,143,5.0,1.5,Boleto,Mobile,0,Vai cancelar,0.6
CLI01087,63.0,34.0,Premium,39.9,13,56,1.0,1.8,Cartão de Crédito,tv,1,Vai cancelar,0.6
CLI01088,26.0,45.0,Básico,19.9,4,172,6.0,3.1,Cartão de Crédito,Desktop,1,Vai continuar,0.2
CLI01089,30.0,25.0,PREMIUM,39.9,11,30,2.0,3.6,Credito,Mobile,0,Vai continuar,0.2
CLI01090,21.0,36.0,Básico,19.9,34,160,9.0,1.5,Boleto,mobile,1,Vai cancelar,0.6
CLI01091,33.0,17.0,PREMIUM,39.9,99,171,5.0,2.7,,mobile,1,Vai cancelar,0.6
CLI01092,63.0,41.0,Padrão,29.9,22,113,4.0,4.9,PIX,mobile,0,Vai continuar,0.2
CLI01093,34.0,8.0,basico,19.9,62,165,3.0,3.6,,TV,1,Vai continuar,0.2
CLI01094,46.0,44.0,Básico,19.9,62,57,8.0,0.7,Cartão de Crédito,Mobile,1,Vai cancelar,0.6
CLI01095,20.0,43.0,basico,19.9,71,60,5.0,4.2,Boleto,tv,0,Vai continuar,0.2
CLI01096,63.0,4.0,basico,19.9,50,36,0.0,4.9,Cartão de Crédito,TV,0,Vai continuar,0.5
CLI01097,60.0,58.0,Básico,19.9,57,179,4.0,3.1,Credito,Desktop,0,Vai continuar,0.2
CLI01098,55.0,58.0,Básico,19.9,19,103,8.0,4.4,Credito,Tablet,1,Vai continuar,0.2
CLI01099,43.0,21.0,Padrão,29.9,71,77,2.0,0.3,Boleto,mobile,0,Vai cancelar,0.6
CLI01100,41.0,32.0,Premium,39.9,32,27,6.0,4.4,Boleto,Mobile,0,Vai continuar,0.2
CLI01101,48.0,11.0,basico,19.9,50,35,8.0,3.4,Boleto,tv,1,Vai continuar,0.2
CLI01102,50.0,51.0,Básico,19.9,42,184,5.0,4.4,Credito,Desktop,0,Vai continuar,0.2
CLI01103,21.0,18.0,basico,19.9,35,46,9.0,2.0,Credito,Tablet,1,Vai cancelar,0.6
CLI01104,24.0,4.0,basico,19.9,40,35,5.0,3.2,Débito,Desktop,0,Vai continuar,0.5
CLI01105,57.0,34.0,Básico,19.9,4,71,9.0,1.3,,mobile,1,Vai cancelar,0.6
CLI01106,27.0,57.0,PREMIUM,39.9,87,63,4.0,4.7,,Mobile,0,Vai continuar,0.2
CLI01107,22.0,46.0,Padrão,29.9,39,99,4.0,1.7,Débito,tv,0,Vai cancelar,0.6
CLI01108,39.0,42.0,Premium,39.9,96,41,9.0,2.0,Boleto,Desktop,0,Vai cancelar,0.6
CLI01109,43.0,14.0,Básico,19.9,12,103,8.0,2.7,,Mobile,0,Vai cancelar,0.6
CLI01110,20.0,25.0,Padrão,29.9,88,153,0.0,2.3,Cartão de Crédito,TV,0,Vai cancelar,0.6
CLI01111,31.0,24.0,basico,19.9,77,39,3.0,0.2,PIX,Tablet,0,Vai cancelar,0.6
CLI01112,25.0,52.0,Padrão,29.9,23,16,6.0,1.6,Cartão de Crédito,Tablet,1,Vai cancelar,0.6
CLI01113,37.0,9.0,Premium,39.9,54,179,5.0,3.0,,Desktop,1,Vai continuar,0.2
CLI01114,31.0,56.0,basico,19.9,50,155,5.0,0.3,Cartão de Crédito,tv,0,Vai cancelar,0.6
CLI01115,34.0,,Premium,39.9,54,35,8.0,2.8,,TV,1,Vai cancelar,0.6
CLI01116,27.0,13.0,Premium,39.9,27,161,9.0,2.6,Débito,TV,0,Vai cancelar,0.6
CLI01117,39.0,50.0,Premium,39.9,32,85,0.0,3.3,PIX,Tablet,0,Vai continuar,0.2
CLI01118,47.0,15.0,PREMIUM,39.9,80,31,3.0,2.7,Débito,Tablet,1,Vai cancelar,0.6
CLI01119,20.0,31.0,Básico,19.9,88,123,2.0,4.3,PIX,tv,1,Vai continuar,0.2
CLI01120,26.0,5.0,basico,,12,145,3.0,4.5,PIX,Tablet,1,Vai continuar,0.5
CLI01121,18.0,33.0,PREMIUM,39.9,46,166,8.0,3.2,Boleto,TV,1,Vai continuar,0.2
CLI01122,41.0,59.0,Padrão,29.9,51,27,9.0,3.3,Débito,mobile,1,Vai continuar,0.2
CLI01123,19.0,9.0,PREMIUM,39.9,75,41,6.0,4.8,Credito,Desktop,0,Vai continuar,0.2
